"","ID_MUJ","FAC_MUJ","EDAD","tipo_violencia","value"
"13631","2560539.02.01.01",238,22,"fue_violentada_fisi",TRUE
"13632","2560636.09.01.03",431,17,"fue_violentada_fisi",TRUE
"13633","2560724.03.01.01",350,72,"fue_violentada_fisi",TRUE
"13634","2560736.19.01.02",162,39,"fue_violentada_fisi",TRUE
"13635","2560837.07.01.02",142,54,"fue_violentada_fisi",TRUE
"13636","2560963.05.01.02",379,43,"fue_violentada_fisi",TRUE
"13637","2560978.08.01.02",413,59,"fue_violentada_fisi",TRUE
"13638","2600224.05.01.06",727,19,"fue_violentada_fisi",TRUE
"13639","2600308.01.01.01",214,19,"fue_violentada_fisi",TRUE
"13640","2600336.04.01.02",206,31,"fue_violentada_fisi",TRUE
"13641","2600348.02.01.04",591,18,"fue_violentada_fisi",TRUE
"13642","2600514.02.01.02",665,52,"fue_violentada_fisi",TRUE
"13643","2600519.05.01.03",214,26,"fue_violentada_fisi",TRUE
"13644","2600540.01.01.01",221,36,"fue_violentada_fisi",TRUE
"13645","2600606.05.01.02",205,67,"fue_violentada_fisi",TRUE
"13646","2600617.04.01.02",278,29,"fue_violentada_fisi",TRUE
"13647","2600785.02.01.02",278,26,"fue_violentada_fisi",TRUE
"13648","2600844.01.01.03",456,15,"fue_violentada_fisi",TRUE
"13649","2600847.03.01.02",215,30,"fue_violentada_fisi",TRUE
"13650","2600849.01.01.01",232,23,"fue_violentada_fisi",TRUE
"13651","2600849.04.01.01",232,50,"fue_violentada_fisi",TRUE
"13652","2601151.01.01.02",195,63,"fue_violentada_fisi",TRUE
"13653","2601196.04.01.04",397,18,"fue_violentada_fisi",TRUE
"13654","2601380.03.01.01",201,22,"fue_violentada_fisi",TRUE
"13655","2601688.02.01.02",419,41,"fue_violentada_fisi",TRUE
"13656","2601744.04.02.02",698,22,"fue_violentada_fisi",TRUE
"13657","2601818.02.01.02",511,31,"fue_violentada_fisi",TRUE
"13658","2602013.01.01.01",501,22,"fue_violentada_fisi",TRUE
"13659","2602026.01.01.04",437,20,"fue_violentada_fisi",TRUE
"13660","2602026.04.01.02",437,19,"fue_violentada_fisi",TRUE
"13661","2602053.05.01.02",619,24,"fue_violentada_fisi",TRUE
"13662","2602110.01.01.02",217,40,"fue_violentada_fisi",TRUE
"13663","2602125.01.01.02",218,25,"fue_violentada_fisi",TRUE
"13664","2602128.03.01.03",419,15,"fue_violentada_fisi",TRUE
"13665","2602137.03.01.02",211,30,"fue_violentada_fisi",TRUE
"13666","2602146.04.01.02",645,40,"fue_violentada_fisi",TRUE
"13667","2602226.02.01.02",209,65,"fue_violentada_fisi",TRUE
"13668","2602453.03.01.03",432,40,"fue_violentada_fisi",TRUE
"13669","2602487.04.01.02",465,24,"fue_violentada_fisi",TRUE
"13670","2602510.04.01.02",295,22,"fue_violentada_fisi",TRUE
"13671","2602564.04.01.02",461,30,"fue_violentada_fisi",TRUE
"13672","2602581.03.01.02",213,20,"fue_violentada_fisi",TRUE
"13673","2602667.02.01.03",428,15,"fue_violentada_fisi",TRUE
"13674","2602675.01.01.02",393,21,"fue_violentada_fisi",TRUE
"13675","2602675.02.01.04",590,27,"fue_violentada_fisi",TRUE
"13676","2602786.02.01.04",696,15,"fue_violentada_fisi",TRUE
"13677","2602921.03.01.02",201,22,"fue_violentada_fisi",TRUE
"13678","2602944.01.01.02",393,15,"fue_violentada_fisi",TRUE
"13679","2602985.05.01.01",219,23,"fue_violentada_fisi",TRUE
"13680","2603248.01.01.01",435,22,"fue_violentada_fisi",TRUE
"13681","2603313.05.01.02",226,33,"fue_violentada_fisi",TRUE
"13682","2603335.05.01.01",396,43,"fue_violentada_fisi",TRUE
"13683","2603340.02.01.02",203,22,"fue_violentada_fisi",TRUE
"13684","2603354.01.01.01",217,30,"fue_violentada_fisi",TRUE
"13685","2603373.05.01.02",401,17,"fue_violentada_fisi",TRUE
"13686","2603390.02.01.07",758,15,"fue_violentada_fisi",TRUE
"13687","2603412.02.01.01",461,39,"fue_violentada_fisi",TRUE
"13688","2603449.05.01.02",231,40,"fue_violentada_fisi",TRUE
"13689","2603506.02.01.02",200,50,"fue_violentada_fisi",TRUE
"13690","2603611.05.01.02",213,33,"fue_violentada_fisi",TRUE
"13691","2603691.03.01.01",212,24,"fue_violentada_fisi",TRUE
"13692","2603849.01.01.02",145,34,"fue_violentada_fisi",TRUE
"13693","2603849.03.01.02",145,25,"fue_violentada_fisi",TRUE
"13694","2603957.04.01.01",163,63,"fue_violentada_fisi",TRUE
"13695","2604072.01.01.01",194,58,"fue_violentada_fisi",TRUE
"13696","2604122.02.01.03",504,26,"fue_violentada_fisi",TRUE
"13697","2604207.05.01.02",217,40,"fue_violentada_fisi",TRUE
"13698","2604243.05.01.02",216,47,"fue_violentada_fisi",TRUE
"13699","2604383.03.01.04",352,23,"fue_violentada_fisi",TRUE
"13700","2604432.03.01.04",697,15,"fue_violentada_fisi",TRUE
"13701","2604576.05.01.02",217,35,"fue_violentada_fisi",TRUE
"13702","2604647.04.01.02",202,25,"fue_violentada_fisi",TRUE
"13703","2604948.04.01.02",242,46,"fue_violentada_fisi",TRUE
"13704","2604950.01.01.01",677,44,"fue_violentada_fisi",TRUE
"13705","2605008.03.01.02",239,47,"fue_violentada_fisi",TRUE
"13706","2605601.14.01.02",193,44,"fue_violentada_fisi",TRUE
"13707","2605712.13.01.02",228,39,"fue_violentada_fisi",TRUE
"13708","2605757.04.01.02",237,25,"fue_violentada_fisi",TRUE
"13709","2605763.17.01.01",258,36,"fue_violentada_fisi",TRUE
"13710","2605846.19.01.02",255,31,"fue_violentada_fisi",TRUE
"13711","2605858.13.01.03",566,28,"fue_violentada_fisi",TRUE
"13712","2606178.02.01.01",207,53,"fue_violentada_fisi",TRUE
"13713","2606209.04.01.02",235,31,"fue_violentada_fisi",TRUE
"13714","2606259.12.01.03",687,22,"fue_violentada_fisi",TRUE
"13715","2606294.09.01.01",222,45,"fue_violentada_fisi",TRUE
"13716","2606429.17.01.02",248,50,"fue_violentada_fisi",TRUE
"13717","2606577.03.01.02",244,54,"fue_violentada_fisi",TRUE
"13718","2606623.06.01.03",466,15,"fue_violentada_fisi",TRUE
"13719","2606623.08.01.02",233,27,"fue_violentada_fisi",TRUE
"13720","2606675.08.01.04",408,15,"fue_violentada_fisi",TRUE
"13721","2606790.12.01.03",542,44,"fue_violentada_fisi",TRUE
"13722","2660014.12.01.04",670,15,"fue_violentada_fisi",TRUE
"13723","2660223.08.01.02",227,32,"fue_violentada_fisi",TRUE
"13724","2660314.09.01.04",432,17,"fue_violentada_fisi",TRUE
"13725","2660692.06.01.01",466,46,"fue_violentada_fisi",TRUE
"13726","2700004.03.01.01",177,55,"fue_violentada_fisi",TRUE
"13727","2700010.03.01.03",499,27,"fue_violentada_fisi",TRUE
"13728","2700106.04.01.02",173,26,"fue_violentada_fisi",TRUE
"13729","2700252.04.01.01",145,25,"fue_violentada_fisi",TRUE
"13730","2700307.04.01.02",193,23,"fue_violentada_fisi",TRUE
"13731","2700382.03.01.03",171,47,"fue_violentada_fisi",TRUE
"13732","2700474.04.01.02",131,40,"fue_violentada_fisi",TRUE
"13733","2700577.01.01.03",360,18,"fue_violentada_fisi",TRUE
"13734","2700789.04.01.03",337,15,"fue_violentada_fisi",TRUE
"13735","2700904.19.01.02",340,22,"fue_violentada_fisi",TRUE
"13736","2701003.05.01.02",185,38,"fue_violentada_fisi",TRUE
"13737","2701067.15.01.03",338,17,"fue_violentada_fisi",TRUE
"13738","2701232.10.01.01",211,41,"fue_violentada_fisi",TRUE
"13739","2701431.05.01.02",131,48,"fue_violentada_fisi",TRUE
"13740","2701431.19.01.04",393,15,"fue_violentada_fisi",TRUE
"13741","2701507.03.01.01",341,47,"fue_violentada_fisi",TRUE
"13742","2701507.18.01.03",170,36,"fue_violentada_fisi",TRUE
"13743","2701515.01.01.02",174,34,"fue_violentada_fisi",TRUE
"13744","2701522.08.01.03",376,19,"fue_violentada_fisi",TRUE
"13745","2701522.15.01.04",564,15,"fue_violentada_fisi",TRUE
"13746","2701596.18.01.01",155,86,"fue_violentada_fisi",TRUE
"13747","2701611.09.01.01",143,35,"fue_violentada_fisi",TRUE
"13748","2701709.04.01.02",117,23,"fue_violentada_fisi",TRUE
"13749","2701804.07.01.03",600,23,"fue_violentada_fisi",TRUE
"13750","2701805.15.01.04",320,19,"fue_violentada_fisi",TRUE
"13751","2701860.13.01.04",356,18,"fue_violentada_fisi",TRUE
"13752","2701860.15.01.02",178,42,"fue_violentada_fisi",TRUE
"13753","2701918.15.01.02",311,44,"fue_violentada_fisi",TRUE
"13754","2701920.12.01.04",420,17,"fue_violentada_fisi",TRUE
"13755","2701920.19.01.01",420,76,"fue_violentada_fisi",TRUE
"13756","2702047.05.01.02",134,28,"fue_violentada_fisi",TRUE
"13757","2702064.08.01.03",381,30,"fue_violentada_fisi",TRUE
"13758","2702166.08.01.02",155,36,"fue_violentada_fisi",TRUE
"13759","2702186.14.01.02",186,35,"fue_violentada_fisi",TRUE
"13760","2702207.09.01.02",303,59,"fue_violentada_fisi",TRUE
"13761","2702217.08.01.02",143,24,"fue_violentada_fisi",TRUE
"13762","2760112.15.01.02",163,50,"fue_violentada_fisi",TRUE
"13763","2760112.19.01.02",163,20,"fue_violentada_fisi",TRUE
"13764","2760124.07.01.02",171,53,"fue_violentada_fisi",TRUE
"13765","2760137.17.01.02",231,37,"fue_violentada_fisi",TRUE
"13766","2760157.12.01.02",170,35,"fue_violentada_fisi",TRUE
"13767","2760157.19.01.02",170,35,"fue_violentada_fisi",TRUE
"13768","2760162.20.01.02",297,16,"fue_violentada_fisi",TRUE
"13769","2760191.13.01.02",159,23,"fue_violentada_fisi",TRUE
"13770","2760205.17.01.01",173,28,"fue_violentada_fisi",TRUE
"13771","2760255.03.01.02",172,35,"fue_violentada_fisi",TRUE
"13772","2760255.05.01.02",172,32,"fue_violentada_fisi",TRUE
"13773","2760255.15.01.02",172,17,"fue_violentada_fisi",TRUE
"13774","2760304.06.01.02",145,36,"fue_violentada_fisi",TRUE
"13775","2760304.15.01.02",145,32,"fue_violentada_fisi",TRUE
"13776","2760322.12.01.01",129,65,"fue_violentada_fisi",TRUE
"13777","2760347.12.01.01",160,28,"fue_violentada_fisi",TRUE
"13778","2760347.17.01.03",320,24,"fue_violentada_fisi",TRUE
"13779","2760388.05.01.03",325,16,"fue_violentada_fisi",TRUE
"13780","2760418.01.01.02",174,22,"fue_violentada_fisi",TRUE
"13781","2760428.05.01.03",289,25,"fue_violentada_fisi",TRUE
"13782","2760517.11.01.02",146,53,"fue_violentada_fisi",TRUE
"13783","2760633.12.01.02",162,19,"fue_violentada_fisi",TRUE
"13784","2760638.01.01.02",156,66,"fue_violentada_fisi",TRUE
"13785","2760652.01.03.09",447,19,"fue_violentada_fisi",TRUE
"13786","2760652.03.01.02",149,22,"fue_violentada_fisi",TRUE
"13787","2760652.14.01.02",149,50,"fue_violentada_fisi",TRUE
"13788","2760652.15.01.02",149,28,"fue_violentada_fisi",TRUE
"13789","2760681.06.01.03",333,16,"fue_violentada_fisi",TRUE
"13790","2760821.15.01.03",341,18,"fue_violentada_fisi",TRUE
"13791","2760887.03.01.02",169,37,"fue_violentada_fisi",TRUE
"13792","2760926.12.01.02",319,24,"fue_violentada_fisi",TRUE
"13793","2760926.13.01.01",160,58,"fue_violentada_fisi",TRUE
"13794","2760926.14.01.02",160,30,"fue_violentada_fisi",TRUE
"13795","2760926.15.01.02",160,48,"fue_violentada_fisi",TRUE
"13796","2761006.19.01.02",148,26,"fue_violentada_fisi",TRUE
"13797","2761011.13.01.02",138,40,"fue_violentada_fisi",TRUE
"13798","2761017.04.01.03",306,16,"fue_violentada_fisi",TRUE
"13799","2761017.20.01.02",153,35,"fue_violentada_fisi",TRUE
"13800","2761032.07.01.02",159,29,"fue_violentada_fisi",TRUE
"13801","2761039.05.01.02",193,37,"fue_violentada_fisi",TRUE
"13802","2761039.18.01.02",193,42,"fue_violentada_fisi",TRUE
"13803","2800084.01.01.02",304,48,"fue_violentada_fisi",TRUE
"13804","2800170.05.01.03",519,26,"fue_violentada_fisi",TRUE
"13805","2800172.04.01.02",244,30,"fue_violentada_fisi",TRUE
"13806","2800225.03.01.02",260,30,"fue_violentada_fisi",TRUE
"13807","2800378.02.01.01",189,37,"fue_violentada_fisi",TRUE
"13808","2800414.05.01.02",317,25,"fue_violentada_fisi",TRUE
"13809","2800714.05.01.03",277,54,"fue_violentada_fisi",TRUE
"13810","2800716.02.01.02",582,80,"fue_violentada_fisi",TRUE
"13811","2800842.02.01.03",507,15,"fue_violentada_fisi",TRUE
"13812","2801934.01.01.02",598,15,"fue_violentada_fisi",TRUE
"13813","2802038.04.01.02",359,33,"fue_violentada_fisi",TRUE
"13814","2802608.02.01.03",270,33,"fue_violentada_fisi",TRUE
"13815","2802626.02.01.02",228,80,"fue_violentada_fisi",TRUE
"13816","2802928.04.01.02",551,43,"fue_violentada_fisi",TRUE
"13817","2803217.02.01.02",286,18,"fue_violentada_fisi",TRUE
"13818","2803217.05.01.02",286,50,"fue_violentada_fisi",TRUE
"13819","2803411.02.01.03",605,23,"fue_violentada_fisi",TRUE
"13820","2803466.03.01.02",880,32,"fue_violentada_fisi",TRUE
"13821","2803687.01.01.03",1070,16,"fue_violentada_fisi",TRUE
"13822","2803706.04.01.01",354,53,"fue_violentada_fisi",TRUE
"13823","2803800.05.01.02",299,26,"fue_violentada_fisi",TRUE
"13824","2804060.03.01.02",652,16,"fue_violentada_fisi",TRUE
"13825","2804321.01.01.02",344,26,"fue_violentada_fisi",TRUE
"13826","2804371.04.01.03",323,16,"fue_violentada_fisi",TRUE
"13827","2804551.05.01.01",995,55,"fue_violentada_fisi",TRUE
"13828","2804656.01.01.01",294,44,"fue_violentada_fisi",TRUE
"13829","2804657.02.01.03",649,15,"fue_violentada_fisi",TRUE
"13830","2804805.01.01.02",360,43,"fue_violentada_fisi",TRUE
"13831","2804928.05.01.01",352,43,"fue_violentada_fisi",TRUE
"13832","2805285.04.01.04",914,15,"fue_violentada_fisi",TRUE
"13833","2805320.03.01.02",606,17,"fue_violentada_fisi",TRUE
"13834","2805359.05.01.02",345,55,"fue_violentada_fisi",TRUE
"13835","2805366.01.01.02",344,25,"fue_violentada_fisi",TRUE
"13836","2805366.03.01.02",344,22,"fue_violentada_fisi",TRUE
"13837","2805616.05.01.02",249,21,"fue_violentada_fisi",TRUE
"13838","2805816.02.01.03",533,19,"fue_violentada_fisi",TRUE
"13839","2806666.01.01.03",549,26,"fue_violentada_fisi",TRUE
"13840","2806697.03.01.02",405,22,"fue_violentada_fisi",TRUE
"13841","2806761.03.01.02",280,45,"fue_violentada_fisi",TRUE
"13842","2806910.01.01.04",874,20,"fue_violentada_fisi",TRUE
"13843","2806976.04.01.05",1408,16,"fue_violentada_fisi",TRUE
"13844","2807435.01.01.04",1069,56,"fue_violentada_fisi",TRUE
"13845","2807464.18.01.02",842,39,"fue_violentada_fisi",TRUE
"13846","2807503.04.01.02",290,28,"fue_violentada_fisi",TRUE
"13847","2807510.10.01.02",857,52,"fue_violentada_fisi",TRUE
"13848","2807658.14.01.02",604,36,"fue_violentada_fisi",TRUE
"13849","2807799.19.01.02",490,42,"fue_violentada_fisi",TRUE
"13850","2808183.03.01.02",336,17,"fue_violentada_fisi",TRUE
"13851","2808439.15.01.02",579,55,"fue_violentada_fisi",TRUE
"13852","2860048.15.01.02",250,53,"fue_violentada_fisi",TRUE
"13853","2860069.04.01.02",312,37,"fue_violentada_fisi",TRUE
"13854","2860069.13.01.01",312,33,"fue_violentada_fisi",TRUE
"13855","2860069.17.01.02",312,31,"fue_violentada_fisi",TRUE
"13856","2860209.12.01.05",655,17,"fue_violentada_fisi",TRUE
"13857","2860367.15.01.02",286,69,"fue_violentada_fisi",TRUE
"13858","2860391.16.01.04",1043,15,"fue_violentada_fisi",TRUE
"13859","2860503.19.01.02",557,32,"fue_violentada_fisi",TRUE
"13860","2860505.10.01.06",1240,18,"fue_violentada_fisi",TRUE
"13861","2860547.04.01.01",650,40,"fue_violentada_fisi",TRUE
"13862","2900037.05.01.04",215,57,"fue_violentada_fisi",TRUE
"13863","2900063.03.01.04",243,28,"fue_violentada_fisi",TRUE
"13864","2900064.02.01.03",75,55,"fue_violentada_fisi",TRUE
"13865","2900069.03.01.02",80,33,"fue_violentada_fisi",TRUE
"13866","2900144.02.01.02",199,54,"fue_violentada_fisi",TRUE
"13867","2900151.04.01.04",178,19,"fue_violentada_fisi",TRUE
"13868","2900157.14.01.01",76,44,"fue_violentada_fisi",TRUE
"13869","2900175.07.01.03",190,15,"fue_violentada_fisi",TRUE
"13870","2900199.02.01.02",89,37,"fue_violentada_fisi",TRUE
"13871","2900263.02.01.01",81,44,"fue_violentada_fisi",TRUE
"13872","2900291.03.01.01",66,23,"fue_violentada_fisi",TRUE
"13873","2900324.13.01.04",156,16,"fue_violentada_fisi",TRUE
"13874","2900365.06.01.02",83,27,"fue_violentada_fisi",TRUE
"13875","2900396.03.01.01",164,61,"fue_violentada_fisi",TRUE
"13876","2900437.02.01.01",97,28,"fue_violentada_fisi",TRUE
"13877","2900444.04.01.01",111,68,"fue_violentada_fisi",TRUE
"13878","2900447.01.01.02",220,18,"fue_violentada_fisi",TRUE
"13879","2900576.03.01.02",173,36,"fue_violentada_fisi",TRUE
"13880","2900602.04.01.01",124,52,"fue_violentada_fisi",TRUE
"13881","2900636.03.01.01",64,48,"fue_violentada_fisi",TRUE
"13882","2900700.04.01.01",78,45,"fue_violentada_fisi",TRUE
"13883","2900742.03.01.02",81,26,"fue_violentada_fisi",TRUE
"13884","2900745.04.01.02",81,36,"fue_violentada_fisi",TRUE
"13885","2900754.02.01.02",242,49,"fue_violentada_fisi",TRUE
"13886","2900774.02.01.03",164,16,"fue_violentada_fisi",TRUE
"13887","2900791.04.01.05",359,16,"fue_violentada_fisi",TRUE
"13888","2900822.03.01.03",182,19,"fue_violentada_fisi",TRUE
"13889","2900824.04.01.04",379,16,"fue_violentada_fisi",TRUE
"13890","2900885.05.01.05",271,19,"fue_violentada_fisi",TRUE
"13891","2900895.05.01.04",293,25,"fue_violentada_fisi",TRUE
"13892","2900910.03.01.02",111,25,"fue_violentada_fisi",TRUE
"13893","2900952.14.01.02",85,34,"fue_violentada_fisi",TRUE
"13894","2901013.05.01.02",77,17,"fue_violentada_fisi",TRUE
"13895","2901031.10.01.02",77,64,"fue_violentada_fisi",TRUE
"13896","2901088.05.01.02",79,53,"fue_violentada_fisi",TRUE
"13897","2901090.17.03.09",179,24,"fue_violentada_fisi",TRUE
"13898","2901185.04.01.02",177,54,"fue_violentada_fisi",TRUE
"13899","2901202.15.01.01",78,65,"fue_violentada_fisi",TRUE
"13900","2901211.12.01.05",381,24,"fue_violentada_fisi",TRUE
"13901","2901279.03.01.02",113,54,"fue_violentada_fisi",TRUE
"13902","2901303.14.01.02",59,30,"fue_violentada_fisi",TRUE
"13903","2901320.03.01.02",189,23,"fue_violentada_fisi",TRUE
"13904","2901326.15.01.04",261,16,"fue_violentada_fisi",TRUE
"13905","2901328.02.01.01",82,46,"fue_violentada_fisi",TRUE
"13906","2901416.04.01.02",83,30,"fue_violentada_fisi",TRUE
"13907","2901483.02.01.01",85,47,"fue_violentada_fisi",TRUE
"13908","2901556.03.01.02",193,18,"fue_violentada_fisi",TRUE
"13909","2901574.04.01.02",234,22,"fue_violentada_fisi",TRUE
"13910","2901605.04.01.03",298,24,"fue_violentada_fisi",TRUE
"13911","2901615.10.01.02",60,31,"fue_violentada_fisi",TRUE
"13912","2901615.11.01.02",60,37,"fue_violentada_fisi",TRUE
"13913","2901630.01.01.03",283,28,"fue_violentada_fisi",TRUE
"13914","2901670.13.01.02",75,28,"fue_violentada_fisi",TRUE
"13915","2901684.05.01.02",179,46,"fue_violentada_fisi",TRUE
"13916","2901836.02.01.04",340,16,"fue_violentada_fisi",TRUE
"13917","2901836.03.01.02",85,41,"fue_violentada_fisi",TRUE
"13918","2901839.02.01.02",58,23,"fue_violentada_fisi",TRUE
"13919","2901867.02.01.02",102,44,"fue_violentada_fisi",TRUE
"13920","2901894.01.01.02",148,42,"fue_violentada_fisi",TRUE
"13921","2901894.16.01.04",148,16,"fue_violentada_fisi",TRUE
"13922","2901927.03.01.02",76,32,"fue_violentada_fisi",TRUE
"13923","2901992.04.01.04",157,42,"fue_violentada_fisi",TRUE
"13924","2901995.18.01.03",139,48,"fue_violentada_fisi",TRUE
"13925","2902056.01.02.04",337,15,"fue_violentada_fisi",TRUE
"13926","2902073.01.01.02",81,17,"fue_violentada_fisi",TRUE
"13927","2902097.02.01.02",92,25,"fue_violentada_fisi",TRUE
"13928","2902103.02.01.03",346,17,"fue_violentada_fisi",TRUE
"13929","2902103.04.01.02",86,39,"fue_violentada_fisi",TRUE
"13930","2960037.09.01.02",122,36,"fue_violentada_fisi",TRUE
"13931","2960044.06.01.02",89,18,"fue_violentada_fisi",TRUE
"13932","2960044.17.01.02",89,24,"fue_violentada_fisi",TRUE
"13933","2960232.01.01.02",74,26,"fue_violentada_fisi",TRUE
"13934","2960232.13.01.01",74,35,"fue_violentada_fisi",TRUE
"13935","2960235.07.01.02",283,43,"fue_violentada_fisi",TRUE
"13936","2960235.16.01.02",71,51,"fue_violentada_fisi",TRUE
"13937","2960243.17.01.01",80,66,"fue_violentada_fisi",TRUE
"13938","3000906.01.01.07",3185,20,"fue_violentada_fisi",TRUE
"13939","3001216.01.01.02",1197,35,"fue_violentada_fisi",TRUE
"13940","3002124.04.01.05",1027,46,"fue_violentada_fisi",TRUE
"13941","3002271.05.01.01",1434,33,"fue_violentada_fisi",TRUE
"13942","3002585.02.01.01",677,44,"fue_violentada_fisi",TRUE
"13943","3002836.02.01.02",769,41,"fue_violentada_fisi",TRUE
"13944","3003048.02.01.01",1001,55,"fue_violentada_fisi",TRUE
"13945","3003182.02.01.01",448,68,"fue_violentada_fisi",TRUE
"13946","3003597.03.01.06",2213,18,"fue_violentada_fisi",TRUE
"13947","3003630.02.01.02",657,41,"fue_violentada_fisi",TRUE
"13948","3004807.02.01.02",664,29,"fue_violentada_fisi",TRUE
"13949","3004920.04.01.01",783,33,"fue_violentada_fisi",TRUE
"13950","3005630.10.01.01",672,33,"fue_violentada_fisi",TRUE
"13951","3005697.01.01.03",1440,23,"fue_violentada_fisi",TRUE
"13952","3005709.05.01.02",798,60,"fue_violentada_fisi",TRUE
"13953","3005828.05.01.02",588,38,"fue_violentada_fisi",TRUE
"13954","3006021.04.01.05",1079,22,"fue_violentada_fisi",TRUE
"13955","3006088.06.01.02",688,15,"fue_violentada_fisi",TRUE
"13956","3006474.09.01.02",617,23,"fue_violentada_fisi",TRUE
"13957","3006474.14.01.03",1234,16,"fue_violentada_fisi",TRUE
"13958","3006589.16.01.02",695,18,"fue_violentada_fisi",TRUE
"13959","3006647.02.01.05",2295,19,"fue_violentada_fisi",TRUE
"13960","3007135.01.01.01",1988,56,"fue_violentada_fisi",TRUE
"13961","3007218.16.01.02",592,31,"fue_violentada_fisi",TRUE
"13962","3007338.04.01.03",1198,19,"fue_violentada_fisi",TRUE
"13963","3007378.02.01.02",582,36,"fue_violentada_fisi",TRUE
"13964","3007409.05.01.04",1278,15,"fue_violentada_fisi",TRUE
"13965","3007662.01.01.01",913,36,"fue_violentada_fisi",TRUE
"13966","3008069.20.01.02",577,23,"fue_violentada_fisi",TRUE
"13967","3008240.03.01.02",1636,29,"fue_violentada_fisi",TRUE
"13968","3008410.06.01.03",1214,26,"fue_violentada_fisi",TRUE
"13969","3008495.01.01.02",649,24,"fue_violentada_fisi",TRUE
"13970","3008766.07.01.03",1265,17,"fue_violentada_fisi",TRUE
"13971","3008766.19.01.03",1265,17,"fue_violentada_fisi",TRUE
"13972","3009541.02.01.03",1468,23,"fue_violentada_fisi",TRUE
"13973","3010324.01.01.02",528,45,"fue_violentada_fisi",TRUE
"13974","3010358.02.01.04",1182,15,"fue_violentada_fisi",TRUE
"13975","3010467.01.01.01",922,26,"fue_violentada_fisi",TRUE
"13976","3010467.02.01.03",2766,22,"fue_violentada_fisi",TRUE
"13977","3010467.03.01.01",922,29,"fue_violentada_fisi",TRUE
"13978","3010580.06.01.01",547,26,"fue_violentada_fisi",TRUE
"13979","3010580.19.01.01",547,21,"fue_violentada_fisi",TRUE
"13980","3060096.13.01.03",1159,18,"fue_violentada_fisi",TRUE
"13981","3060181.17.04.07",2436,21,"fue_violentada_fisi",TRUE
"13982","3060219.17.01.04",980,17,"fue_violentada_fisi",TRUE
"13983","3060381.10.01.01",546,41,"fue_violentada_fisi",TRUE
"13984","3060514.04.01.04",1167,19,"fue_violentada_fisi",TRUE
"13985","3060514.11.01.02",584,24,"fue_violentada_fisi",TRUE
"13986","3060546.02.01.04",1037,15,"fue_violentada_fisi",TRUE
"13987","3060546.03.01.03",1037,16,"fue_violentada_fisi",TRUE
"13988","3060732.04.01.02",575,35,"fue_violentada_fisi",TRUE
"13989","3060762.08.01.01",553,35,"fue_violentada_fisi",TRUE
"13990","3060985.06.01.03",1061,15,"fue_violentada_fisi",TRUE
"13991","3061218.20.01.02",627,32,"fue_violentada_fisi",TRUE
"13992","3061479.06.01.03",1275,21,"fue_violentada_fisi",TRUE
"13993","3061564.07.01.02",1426,35,"fue_violentada_fisi",TRUE
"13994","3061874.08.01.03",1714,19,"fue_violentada_fisi",TRUE
"13995","3062506.18.01.01",637,32,"fue_violentada_fisi",TRUE
"13996","3062699.11.01.02",519,28,"fue_violentada_fisi",TRUE
"13997","3062716.03.01.03",1087,17,"fue_violentada_fisi",TRUE
"13998","3062716.11.01.02",1087,16,"fue_violentada_fisi",TRUE
"13999","3062716.20.01.03",1087,16,"fue_violentada_fisi",TRUE
"14000","3062843.05.01.03",1827,16,"fue_violentada_fisi",TRUE
"14001","3063065.13.01.02",645,27,"fue_violentada_fisi",TRUE
"14002","3063133.04.01.03",1133,16,"fue_violentada_fisi",TRUE
"14003","3063133.05.02.03",1700,25,"fue_violentada_fisi",TRUE
"14004","3063133.15.01.01",567,24,"fue_violentada_fisi",TRUE
"14005","3063166.12.01.02",512,42,"fue_violentada_fisi",TRUE
"14006","3063175.09.01.02",702,23,"fue_violentada_fisi",TRUE
"14007","3063306.07.01.01",686,26,"fue_violentada_fisi",TRUE
"14008","3063368.13.01.02",560,20,"fue_violentada_fisi",TRUE
"14009","3063430.07.01.02",946,54,"fue_violentada_fisi",TRUE
"14010","3063501.15.01.01",599,29,"fue_violentada_fisi",TRUE
"14011","3063536.17.01.03",1426,16,"fue_violentada_fisi",TRUE
"14012","3063637.05.01.05",1149,15,"fue_violentada_fisi",TRUE
"14013","3100016.02.01.01",368,45,"fue_violentada_fisi",TRUE
"14014","3100047.03.01.01",180,34,"fue_violentada_fisi",TRUE
"14015","3100060.02.01.05",154,18,"fue_violentada_fisi",TRUE
"14016","3100106.05.01.02",148,25,"fue_violentada_fisi",TRUE
"14017","3100163.03.01.02",134,23,"fue_violentada_fisi",TRUE
"14018","3100171.01.01.01",148,40,"fue_violentada_fisi",TRUE
"14019","3100258.03.01.01",309,76,"fue_violentada_fisi",TRUE
"14020","3100258.05.01.02",464,27,"fue_violentada_fisi",TRUE
"14021","3100288.02.01.02",146,20,"fue_violentada_fisi",TRUE
"14022","3100327.02.01.01",146,32,"fue_violentada_fisi",TRUE
"14023","3100383.03.01.02",301,27,"fue_violentada_fisi",TRUE
"14024","3100409.04.01.02",180,20,"fue_violentada_fisi",TRUE
"14025","3100520.04.01.04",489,17,"fue_violentada_fisi",TRUE
"14026","3100633.02.01.01",342,29,"fue_violentada_fisi",TRUE
"14027","3100661.05.01.04",540,16,"fue_violentada_fisi",TRUE
